"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"US1WASN0087","BOTHELL 5.4 N, WA US","2020-01-21",,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2020-01-22",,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2020-01-23",,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2020-01-24",,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2020-01-25",,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2020-01-26",,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2020-01-27",,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2020-01-28",,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2020-01-29",,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2020-01-30",,,,
"US1WASN0087","BOTHELL 5.4 N, WA US","2020-01-31",,,,
"US1WASN0083","LYNNWOOD 1.6 SE, WA US","2020-01-03",,,,
"US1WASN0083","LYNNWOOD 1.6 SE, WA US","2020-01-07",,,,
"US1WASN0083","LYNNWOOD 1.6 SE, WA US","2020-01-24",,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2020-01-01",,"53","44",
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2020-01-02",,"50","41",
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2020-01-03",,"62","45",
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2020-01-04",,"46","41",
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2020-01-05",,"48","40",
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2020-01-06",,"50","41",
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2020-01-07",,"56","46",
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2020-01-08",,"46","33",
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2020-01-09",,"39","31",
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2020-01-10",,"45","34",
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2020-01-11",,"45","39",
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2020-01-12",,"46","33",
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2020-01-13",,"37","30",
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2020-01-14",,"35","28",
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2020-01-15",,"41","31",
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2020-01-16",,"45","34",
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2020-01-17",,"42","30",
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2020-01-18",,"50","38",
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2020-01-19",,"54","43",
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2020-01-20",,"54","44",
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2020-01-21",,"54","44",
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2020-01-22",,"48","43",
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2020-01-23",,"52","47",
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2020-01-24",,"53","46",
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2020-01-25",,"52","42",
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2020-01-26",,"54","44",
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2020-01-27",,"52","42",
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2020-01-28",,"51","45",
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2020-01-29",,"50","44",
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2020-01-30",,"47","42",
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2020-01-31",,"59","47",
"USC00455525","MONROE, WA US","2020-01-01",,"52","41","43"
"USC00455525","MONROE, WA US","2020-01-02",,"43","35","38"
"USC00455525","MONROE, WA US","2020-01-03",,"58","38","50"
"USC00455525","MONROE, WA US","2020-01-04",,"50","33","42"
"USC00455525","MONROE, WA US","2020-01-05",,"50","36","37"
"USC00455525","MONROE, WA US","2020-01-06",,"49","37","48"
"USC00455525","MONROE, WA US","2020-01-07",,"53","44","46"
"USC00455525","MONROE, WA US","2020-01-08",,"46","32","32"
"USC00455525","MONROE, WA US","2020-01-09",,"35","29","31"
"USC00455525","MONROE, WA US","2020-01-10",,"42","30","39"
"USC00455525","MONROE, WA US","2020-01-11",,"42","35","35"
"USC00455525","MONROE, WA US","2020-01-12",,"42","30","30"
"USC00455525","MONROE, WA US","2020-01-13",,"31","26","26"
"USC00455525","MONROE, WA US","2020-01-14",,"31","23","27"
"USC00455525","MONROE, WA US","2020-01-15",,"34","27","32"
"USC00455525","MONROE, WA US","2020-01-16",,"41","29","31"
"USC00455525","MONROE, WA US","2020-01-17",,"41","24","34"
"USC00455525","MONROE, WA US","2020-01-18",,"39","32","38"
"USC00455525","MONROE, WA US","2020-01-19",,"49","36","40"
"USC00455525","MONROE, WA US","2020-01-20",,"48","36","40"
"USC00455525","MONROE, WA US","2020-01-21",,"48","36","42"
"USC00455525","MONROE, WA US","2020-01-22",,"43","39","41"
"USC00455525","MONROE, WA US","2020-01-23",,"49","40","48"
"USC00455525","MONROE, WA US","2020-01-24",,"50","42","44"
"USC00455525","MONROE, WA US","2020-01-25",,"44","41","41"
"USC00455525","MONROE, WA US","2020-01-26",,"51","40","43"
"USC00455525","MONROE, WA US","2020-01-27",,"51","39","41"
"USC00455525","MONROE, WA US","2020-01-28",,"45","40","42"
"USC00455525","MONROE, WA US","2020-01-29",,"45","40","41"
"USC00455525","MONROE, WA US","2020-01-30",,"42","33","41"
"USC00455525","MONROE, WA US","2020-01-31",,"56","41","55"
"US1WAKG0229","SEATTLE 5.5 NNE, WA US","2020-01-03",,,,
"US1WAKG0229","SEATTLE 5.5 NNE, WA US","2020-01-05",,,,
"US1WAKG0229","SEATTLE 5.5 NNE, WA US","2020-01-06",,,,
"US1WAKG0229","SEATTLE 5.5 NNE, WA US","2020-01-07",,,,
"US1WAKG0229","SEATTLE 5.5 NNE, WA US","2020-01-08",,,,
"US1WAKG0229","SEATTLE 5.5 NNE, WA US","2020-01-09",,,,
"US1WAKG0229","SEATTLE 5.5 NNE, WA US","2020-01-10",,,,
"US1WAKG0229","SEATTLE 5.5 NNE, WA US","2020-01-11",,,,
"US1WAKG0229","SEATTLE 5.5 NNE, WA US","2020-01-12",,,,
"US1WAKG0229","SEATTLE 5.5 NNE, WA US","2020-01-13",,,,
"US1WAKG0229","SEATTLE 5.5 NNE, WA US","2020-01-14",,,,
"US1WAKG0229","SEATTLE 5.5 NNE, WA US","2020-01-15",,,,
"US1WAKG0229","SEATTLE 5.5 NNE, WA US","2020-01-16",,,,
"US1WAKG0229","SEATTLE 5.5 NNE, WA US","2020-01-17",,,,
"US1WAKG0229","SEATTLE 5.5 NNE, WA US","2020-01-18",,,,
"US1WAKG0229","SEATTLE 5.5 NNE, WA US","2020-01-19",,,,
"US1WAKG0229","SEATTLE 5.5 NNE, WA US","2020-01-20",,,,
"US1WAKG0229","SEATTLE 5.5 NNE, WA US","2020-01-21",,,,
"US1WAKG0229","SEATTLE 5.5 NNE, WA US","2020-01-22",,,,
"US1WAKG0229","SEATTLE 5.5 NNE, WA US","2020-01-23",,,,
"US1WAKG0229","SEATTLE 5.5 NNE, WA US","2020-01-24",,,,
"US1WAKG0229","SEATTLE 5.5 NNE, WA US","2020-01-25",,,,
"US1WAKG0229","SEATTLE 5.5 NNE, WA US","2020-01-26",,,,
"US1WAKG0229","SEATTLE 5.5 NNE, WA US","2020-01-27",,,,
"US1WAKG0229","SEATTLE 5.5 NNE, WA US","2020-01-28",,,,
"US1WAKG0229","SEATTLE 5.5 NNE, WA US","2020-01-29",,,,
"US1WAKG0229","SEATTLE 5.5 NNE, WA US","2020-01-30",,,,
"US1WAKG0229","SEATTLE 5.5 NNE, WA US","2020-01-31",,,,
"US1WASN0101","MONROE 1.8 NW, WA US","2020-01-01",,,,
"US1WASN0101","MONROE 1.8 NW, WA US","2020-01-02",,,,
"US1WASN0101","MONROE 1.8 NW, WA US","2020-01-03",,,,
"US1WASN0101","MONROE 1.8 NW, WA US","2020-01-04",,,,
"US1WASN0101","MONROE 1.8 NW, WA US","2020-01-05",,,,
"US1WASN0101","MONROE 1.8 NW, WA US","2020-01-06",,,,
"US1WASN0101","MONROE 1.8 NW, WA US","2020-01-07",,,,
"US1WASN0101","MONROE 1.8 NW, WA US","2020-01-08",,,,
"US1WASN0101","MONROE 1.8 NW, WA US","2020-01-09",,,,
"US1WASN0101","MONROE 1.8 NW, WA US","2020-01-10",,,,
"US1WASN0101","MONROE 1.8 NW, WA US","2020-01-11",,,,
"US1WASN0101","MONROE 1.8 NW, WA US","2020-01-12",,,,
"US1WASN0101","MONROE 1.8 NW, WA US","2020-01-13",,,,
"US1WASN0101","MONROE 1.8 NW, WA US","2020-01-14",,,,
"US1WASN0101","MONROE 1.8 NW, WA US","2020-01-15",,,,
"US1WASN0101","MONROE 1.8 NW, WA US","2020-01-16",,,,
"US1WASN0101","MONROE 1.8 NW, WA US","2020-01-17",,,,
"US1WASN0101","MONROE 1.8 NW, WA US","2020-01-18",,,,
"US1WASN0101","MONROE 1.8 NW, WA US","2020-01-19",,,,
"US1WASN0101","MONROE 1.8 NW, WA US","2020-01-20",,,,
"US1WASN0101","MONROE 1.8 NW, WA US","2020-01-21",,,,
"US1WASN0101","MONROE 1.8 NW, WA US","2020-01-22",,,,
"US1WASN0101","MONROE 1.8 NW, WA US","2020-01-30",,,,
"US1WASN0101","MONROE 1.8 NW, WA US","2020-01-31",,,,
